nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.993904780035856722e-03,9.714941831607686734e-03,9.444397670041838194e-03,9.204961101663964793e-03,8.975737003903605862e-03,8.750391061371775442e-03,8.530771915273170983e-03,8.310860145390494558e-03,8.093038198674540676e-03,7.877329262437416171e-03,7.660459558728432115e-03,7.437647382629865647e-03,7.208897242895606107e-03,6.977567463316062223e-03,6.746410388418179992e-03,6.515428971412464548e-03,6.284626165509401077e-03,6.054004923919492111e-03,5.823568199853223701e-03,5.593302702254378429e-03,5.362902039268226811e-03,5.132248992295631793e-03,4.901343626110339635e-03,4.670186005486113949e-03,4.438776195196695792e-03,4.207114260015841836e-03,3.975200264717308751e-03,3.743034274074849739e-03,3.510616352862217567e-03,3.277946565853165004e-03,3.045024977821447418e-03,2.811851653540815843e-03,2.578426657785028251e-03,2.344750055327832639e-03,2.110821910942990449e-03,1.876642289404243606e-03,1.642211255485354201e-03,1.407528873960073269e-03,1.172595209602156612e-03,9.374103271853536376e-04,7.019742914834217751e-04,4.662871672701108107e-04,2.303490193191767106e-04,-5.840087595624498119e-06,-2.422800887005456788e-04,-4.789709192218283783e-04,-7.159125143857163935e-04,-9.531048094184646274e-04,-1.190547739546312343e-03,-1.428241239995512628e-03,-1.666185245992307185e-03,-1.904379692762945631e-03,-2.142824515533665874e-03,-2.381519649530724255e-03,-2.620465029980357814e-03,-2.859660592108831129e-03,-3.099106271142365848e-03,-3.338600929414994346e-03,-3.577749644236726326e-03,-3.816541618409798747e-03,-4.054976483837255917e-03,-4.293053872422137804e-03,-4.530773416067510398e-03,-4.768134746676411066e-03,-5.005137496151893656e-03,-5.241781296397004207e-03,-5.478065779314792230e-03,-5.713990576808303766e-03,-5.949555320780603937e-03,-6.184759643134721437e-03,-6.419603175773709244e-03,-6.654085550600630748e-03,-6.888206399518513774e-03,-7.121965354430420843e-03,-7.355362047239391056e-03,-7.588396109848487801e-03,-7.821067174160747579e-03,-8.053374872079230307e-03,-8.285318835506970750e-03,-8.516898696347025358e-03,-8.748114086502447109e-03,-8.978964637876276841e-03,-9.209449982371572738e-03,-9.439569751891370430e-03,-9.669323578338733308e-03,-9.898711093616693532e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.938453094685016642e-03,9.702047809611341611e-03,9.493680150640360429e-03,9.285851540607599833e-03,9.037797193988672539e-03,8.805262512677592551e-03,8.621858070637471172e-03,8.429729072755099209e-03,8.232278330103233802e-03,8.032190851792384706e-03,7.833986900408934292e-03,7.637759265125453750e-03,7.443531133254081139e-03,7.251325692106928497e-03,7.061166128996138221e-03,6.873075631233826685e-03,6.687075248138453151e-03,6.498934022425783066e-03,6.304797979476627415e-03,6.104705408561849483e-03,5.898694598952310825e-03,5.686803839918872991e-03,5.469071420732401004e-03,5.245722429913137613e-03,5.020870859031294209e-03,4.796189372914741803e-03,4.571680924773966447e-03,4.347348467819472408e-03,4.123194955261744003e-03,3.899223340311274658e-03,3.675436576178568206e-03,3.451837616074105494e-03,3.228429413208389921e-03,3.005214920791908408e-03,2.782197092035157849e-03,2.559378880148632102e-03,2.336763238342822856e-03,2.114353119828227441e-03,1.892151477815331257e-03,1.670156669398539318e-03,1.448083950521935866e-03,1.225763240960123105e-03,1.003194605486845562e-03,7.803781088758699911e-04,5.573138159009399448e-04,3.340017913358141535e-04,1.104420999542435827e-04,-1.133651934700152190e-04,-3.374200241632108795e-04,-5.617223273515921898e-04,-7.862720382614025874e-04,-1.011069092118892015e-03,-1.236113424150300224e-03,-1.461404969581879109e-03,-1.686943663639871131e-03,-1.912729441550528511e-03,-2.138762238540089806e-03,-2.365041989834809188e-03,-2.591568630660926950e-03,-2.818342096244697264e-03,-3.045362321812361724e-03,-3.272629242590161056e-03,-3.500142793804355071e-03,-3.727902910681178423e-03,-3.955909528446878778e-03,-4.184162582327712043e-03,-4.412662007549914174e-03,-4.641407739339736306e-03,-4.870399712923426973e-03,-5.099637863527230371e-03,-5.329122126377388961e-03,-5.558852436700156482e-03,-5.788828729721768457e-03,-6.019050940668488163e-03,-6.249519004766543318e-03,-6.480232857242198934e-03,-6.711192433321682728e-03,-6.942397668231261448e-03,-7.173848497197163679e-03,-7.405544855445643157e-03,-7.637486678202946681e-03,-7.869673900695321050e-03,-8.102106458149013063e-03,-8.334784285790260844e-03,-8.567707318845327671e-03,-8.800875492540438660e-03,-9.034288742101860559e-03,-9.267947002755834093e-03,-9.501850209728589583e-03,-9.735998298246400715e-03,-9.970391203535496072e-03,-1.020502886082211985e-02,-1.043991120533252839e-02,-1.067503817229296763e-02,-1.091040969692967655e-02,-1.114602571446890629e-02,-1.138188616013689931e-02,-1.161799096915991716e-02,-1.185434007676417975e-02,-1.209093341817595556e-02,-1.232777092862148358e-02,-1.256485254332702188e-02,-1.280217819751879212e-02,-1.303974782642305930e-02,-1.327756136526605894e-02,-1.351561874927405087e-02,-1.375391991367326538e-02,-1.399246479368996578e-02,-1.423125332455038930e-02,-1.447028544148077495e-02,-1.470956107970738426e-02,-1.494908017445647011e-02,-1.518884266095424547e-02,-1.542884847442699443e-02,-1.566909755010092997e-02,-1.590958982320232404e-02,-1.615032522895741215e-02,-1.639130370259244199e-02,-1.663252517933366120e-02,-1.687398959440731747e-02,-1.711569688303965497e-02,-1.735764698045692139e-02,-1.759983982188535745e-02,-1.784227534255122122e-02,-1.808495347768075689e-02,-1.832787416250019133e-02,-1.857103733223579647e-02,-1.881444292211380612e-02,-1.905808627304486982e-02,-1.930161019363314454e-02,-1.954479023919876435e-02,-1.978762604164478398e-02,-2.003011723287424425e-02,-2.027226344479018255e-02,-2.051406430929567440e-02,-2.075551945829374675e-02,-2.099662852368746127e-02,-2.123739113737985532e-02,-2.147780693127399401e-02,-2.171787553727291126e-02,-2.195759658727965483e-02,-2.219696971319727943e-02,-2.243599454692884673e-02,-2.267467072037738021e-02,-2.291299786544595540e-02,-2.315097561403758886e-02,-2.338860359805535957e-02,-2.362588144940230839e-02,-2.386280879998147614e-02,-2.409938528169592448e-02,-2.433561052644869077e-02,-2.457148416614281239e-02,-2.480700583268135792e-02,-2.504217515796738555e-02,-2.527699177390393265e-02,-2.551145531239403311e-02,-2.574556540534074858e-02,-2.597932168464713726e-02,-2.621272378221623650e-02,-2.644577132995109409e-02,-2.667846395975476126e-02,-2.691080130353029620e-02,-2.714278299318072588e-02,-2.737440866060911887e-02,-2.760567793771852643e-02,-2.783659045641198246e-02,-2.806714584859253472e-02,-2.829734374616324488e-02,-2.852718378102715724e-02,-2.875666558508732998e-02,-2.898578879024678659e-02,-2.921455302840860607e-02,-2.944295793147581192e-02,-2.967100313135146231e-02,-2.989868825993861196e-02,-3.012601294914032252e-02,-3.035297683085961054e-02,-3.057957953699953421e-02,-3.080582069946315518e-02,-3.103169995015351082e-02
9.960702017122870927e-03,9.780905051759389637e-03,9.592181644538663732e-03,9.368178925766176834e-03,9.094980625345392561e-03,8.828236452257942624e-03,8.683396871881928977e-03,8.524209193426978901e-03,8.359689080632557931e-03,8.189813102793918123e-03,8.014557829206299389e-03,7.834898027905663753e-03,7.656243303274368368e-03,7.479428200364191155e-03,7.304475906487240683e-03,7.131409608955665419e-03,6.960252495081571331e-03,6.791027752177090406e-03,6.623758567554358968e-03,6.458468128525490792e-03,6.295179622402623937e-03,6.133916236497877379e-03,5.974701158123377903e-03,5.817470275976741392e-03,5.657162361460436537e-03,5.490848593785080563e-03,5.318567262221530687e-03,5.140356656040652797e-03,4.956255064513312783e-03,4.766300776910367860e-03,4.570532082502685653e-03,4.368987270561125978e-03,4.161704630356552990e-03,3.948722451159826508e-03,3.730671014594776416e-03,3.511911361348474953e-03,3.293319172951080821e-03,3.074897402613089182e-03,2.856649003544988689e-03,2.638576928957276236e-03,2.420684132060448284e-03,2.202973566064989584e-03,1.985448184181405704e-03,1.768110939620181178e-03,1.550964785591812901e-03,1.334012675306791044e-03,1.117257561975613152e-03,9.007023988087753614e-04,6.843501390167620966e-04,4.682037358100747519e-04,2.522661423992039330e-04,3.654031199463891091e-05,-1.789708021931138589e-04,-3.942642469535766929e-04,-6.093370690762394629e-04,-8.241863153506263353e-04,-1.038809032566231092e-03,-1.253202267512565186e-03,-1.467363066979131400e-03,-1.681288507192019686e-03,-1.895222386460081610e-03,-2.109399863112118752e-03,-2.323820872374379645e-03,-2.538485349473107618e-03,-2.753393229634547735e-03,-2.968544448084952433e-03,-3.183938940050563306e-03,-3.399576640757627152e-03,-3.615457485432392939e-03,-3.831581409301107032e-03,-4.047948347590014928e-03,-4.264558235525359522e-03,-4.481411008333391517e-03,-4.698506601240358578e-03,-4.915844949472498830e-03,-5.133425988256072950e-03,-5.351249652817311256e-03,-5.569315878382474425e-03,-5.787624600177801448e-03,-6.006175753429538258e-03,-6.224969273363929051e-03,-6.444005095207230166e-03,-6.663283154185682330e-03,-6.882803385525526271e-03,-7.102565724453022665e-03,-7.322570106194400096e-03,-7.542816465975920107e-03,-7.763304739023826027e-03,-7.984034860564355116e-03,-8.205006765823766313e-03,-8.426220390028296009e-03,-8.647675668404191870e-03,-8.869372536177708502e-03,-9.091310928575083161e-03,-9.313490780822563514e-03,-9.535912028146409369e-03,-9.758574605772844107e-03,-9.981478448928137945e-03,-1.020462349283851426e-02,-1.042800967273024501e-02,-1.065163692382955184e-02,-1.087550518136269628e-02,-1.109961438055592255e-02,-1.132396445663547482e-02,-1.154855534482759905e-02,-1.177338698035854114e-02,-1.199845929845454878e-02,-1.222377223434187310e-02,-1.244932572324675135e-02,-1.267511970039543467e-02,-1.290115410101417767e-02,-1.312742886032921413e-02,-1.335394391356678999e-02,-1.358069919595316505e-02,-1.380769464271456963e-02,-1.403493018907726528e-02,-1.426240577026748405e-02,-1.449012132151148574e-02,-1.471807677803550762e-02,-1.494627207506580083e-02,-1.517470714782861649e-02,-1.540338193155018492e-02,-1.563229636145677115e-02,-1.586145037277461242e-02,-1.609084390072995294e-02,-1.632047688054903342e-02,-1.655034924745811889e-02,-1.678046093668343966e-02,-1.701081188345125381e-02,-1.724140202298780206e-02,-1.747223129051932861e-02,-1.770329962127208806e-02,-1.793460695047231074e-02,-1.816615321334626859e-02,-1.839793834512018153e-02,-1.862996228102031457e-02,-1.886222495627289802e-02,-1.909472630610419344e-02,-1.932746626574044502e-02,-1.956044477040788654e-02,-1.979366175533278302e-02,-2.002711715574135784e-02,-2.026081090685988295e-02,-2.049474294391458173e-02,-2.072891320213172614e-02,-2.096332161673755690e-02,-2.119796812295829044e-02,-2.143285265602020567e-02,-2.166797515114952943e-02,-2.190333554357251980e-02,-2.213893376851541750e-02,-2.237476976120448061e-02,-2.261084345686593944e-02,-2.284715479072604860e-02,-2.308370369801105576e-02,-2.332049011394719817e-02,-2.355751397376075126e-02,-2.379477521267792800e-02,-2.403227376592497605e-02,-2.427000956872815349e-02,-2.450798255631371839e-02,-2.474619266390789760e-02,-2.498463982673693878e-02,-2.522332398002710002e-02,-2.546224505900461857e-02,-2.570140299889574209e-02,-2.594079773492672866e-02,-2.618042920232382595e-02,-2.642029733631323998e-02,-2.666040207212126353e-02,-2.690074334497410957e-02,-2.714132109009806393e-02,-2.738213524271934304e-02,-2.762318573806419458e-02,-2.786447251135888356e-02,-2.810599549782962295e-02,-2.834775463270268817e-02,-2.858974985120432688e-02,-2.883198108856077982e-02,-2.907444827999828077e-02
